subject_ID	trial_num	left	right	chose	left0right1
50	45	6	2	6	0
51	1	3	6	3	0
51	2	6	4	4	1
51	4	3	4	3	0
51	5	1	3	1	0
51	6	4	5	5	1
51	7	1	2	1	0
51	8	2	5	5	1
51	9	5	1	1	1
51	10	1	6	1	0
51	11	2	4	2	0
51	12	3	2	3	0
51	13	5	3	3	1
51	14	1	4	1	0
51	15	5	6	6	1
51	16	3	2	3	0
51	17	5	1	1	1
51	18	2	4	2	0
51	19	6	2	2	1
51	20	4	5	5	1
51	21	1	4	1	0
51	22	3	1	1	1
51	23	5	6	6	1
51	24	2	5	5	1
51	25	6	4	6	0
51	26	1	6	1	0
51	27	2	1	1	1
51	28	3	6	3	0
51	29	5	3	3	1
51	30	3	4	3	0
51	31	4	5	5	1
51	32	2	4	4	1
51	33	5	2	2	1
51	34	2	6	6	1
51	35	3	4	3	0
51	36	4	6	6	1
51	37	6	1	1	1
51	38	1	5	1	0
51	39	5	6	6	1
51	40	3	1	1	1
51	41	1	4	1	0
51	42	3	6	3	0
51	43	2	3	3	1
51	44	3	5	3	0
51	45	2	1	1	1
52	1	3	4	4	1
52	2	4	1	1	1
52	3	1	3	1	0
52	4	6	1	1	1
52	5	3	6	6	1
52	6	2	4	4	1
52	7	1	5	1	0
52	8	5	4	4	1
52	9	2	3	3	1
52	10	4	6	4	0
52	11	3	5	3	0
52	12	2	6	6	1
52	13	6	5	6	0
52	14	5	2	5	0
52	15	2	1	1	1
52	16	5	4	4	1
52	17	4	3	3	1
52	18	3	6	6	1
52	19	6	2	6	0
52	20	4	1	1	1
52	21	1	2	1	0
52	22	2	3	3	1
52	23	4	6	4	0
52	24	6	1	1	1
52	25	5	2	5	0
52	26	2	4	4	1
52	27	1	5	1	0
52	28	5	6	6	1
52	29	1	3	1	0
52	30	3	5	3	0
52	31	5	4	4	1
52	32	2	3	3	1
52	33	3	1	1	1
52	34	4	3	3	1
52	35	5	6	6	1
52	36	4	1	1	1
52	37	6	2	6	0
52	38	3	5	3	0
52	39	5	1	1	1
52	40	3	6	3	0
52	41	6	4	6	0
52	42	5	2	5	0
52	43	2	1	1	1
52	44	4	2	4	0
52	45	6	1	1	1
101	1	1	3	1	0
101	2	3	4	3	0
101	3	1	5	5	1
101	4	6	1	1	1
101	5	5	6	5	0
101	6	1	4	1	0
101	7	2	5	5	1
101	8	3	6	3	0
101	9	5	3	5	0
101	10	2	4	2	0
101	11	1	2	1	0
101	12	4	5	5	1
101	13	6	4	6	0
101	14	2	3	3	1
101	15	6	2	2	1
101	16	3	4	3	0
101	17	6	2	2	1
101	18	5	6	5	0
101	19	2	3	3	1
101	20	4	5	5	1
101	21	1	3	1	0
101	22	2	1	1	1
101	23	5	3	5	0
101	24	6	4	6	0
101	25	4	1	1	1
101	26	2	5	5	1
101	27	4	2	2	1
101	28	1	5	5	1
101	29	6	1	1	1
101	30	3	6	3	0
101	31	2	5	5	1
101	32	6	2	2	1
101	33	4	6	6	1
101	34	6	3	3	1
101	35	3	1	1	1
101	36	4	3	3	1
101	37	1	4	1	0
101	38	4	2	2	1
101	39	1	5	5	1
101	40	2	1	1	1
101	41	4	5	5	1
101	42	5	3	5	0
101	43	6	1	1	1
101	45	2	3	3	1
102	1	1	3	3	1
102	2	4	1	1	1
102	3	3	5	3	0
102	4	1	2	1	0
102	5	2	3	3	1
102	6	4	6	6	1
102	7	6	1	1	1
102	8	2	6	6	1
102	9	6	5	6	0
102	10	5	2	5	0
102	11	1	5	1	0
102	12	5	4	5	0
102	13	3	6	3	0
102	14	2	4	4	1
102	15	4	3	3	1
102	16	2	6	6	1
102	17	1	3	3	1
102	18	2	1	1	1
102	19	3	2	3	0
102	20	5	3	3	1
102	21	6	5	6	0
102	22	5	4	5	0
102	23	4	3	3	1
102	24	5	2	5	0
102	25	4	6	6	1
102	26	1	4	1	0
102	27	4	2	4	0
102	28	1	5	1	0
102	29	3	6	3	0
102	30	6	1	1	1
102	31	4	6	6	1
102	32	2	4	4	1
102	33	4	3	3	1
102	34	5	2	5	0
102	35	1	3	3	1
102	36	6	5	6	0
102	37	3	2	3	0
102	38	6	3	3	1
102	39	2	1	1	1
102	40	1	4	1	0
102	41	5	1	1	1
102	42	1	6	1	0
102	43	5	3	3	1
102	44	2	6	6	1
102	45	5	4	4	1
103	1	2	3	3	1
103	2	1	4	1	0
103	3	3	5	5	1
103	4	2	4	2	0
103	5	4	6	6	1
103	6	2	5	5	1
103	7	1	6	6	1
103	8	6	5	6	0
103	9	1	2	1	0
103	10	3	1	3	0
103	11	1	5	1	0
103	12	5	4	5	0
103	13	2	6	6	1
103	14	3	4	3	0
103	15	6	3	6	0
103	16	2	4	2	0
103	17	1	2	1	0
103	18	6	5	6	0
103	19	5	4	5	0
103	20	3	1	1	1
103	21	4	6	6	1
103	22	2	3	3	1
103	23	3	4	3	0
103	24	6	3	6	0
103	25	3	5	3	0
103	26	5	1	1	1
103	27	2	5	5	1
103	28	1	4	1	0
103	29	2	6	6	1
103	30	6	1	6	0
103	31	1	3	1	0
103	32	3	4	3	0
103	33	5	1	1	1
103	34	1	6	6	1
103	35	6	5	6	0
103	36	1	4	1	0
103	37	2	5	5	1
103	38	6	3	6	0
103	39	3	5	3	0
103	40	2	4	2	0
103	41	1	2	1	0
103	42	5	4	5	0
103	43	4	6	6	1
103	44	2	3	3	1
103	45	6	2	6	0
123	1	4	6	4	0
123	2	1	3	1	0
123	3	2	5	2	0
123	4	4	2	4	0
123	5	2	6	6	1
123	6	1	5	1	0
123	7	5	6	6	1
123	8	6	3	6	0
123	9	3	4	4	1
123	10	1	2	1	0
123	11	3	5	3	0
123	12	2	3	3	1
123	13	4	5	4	0
123	14	1	4	1	0
123	15	6	1	1	1
123	16	1	5	1	0
123	17	4	6	4	0
123	18	1	2	1	0
123	19	6	3	6	0
123	20	1	4	1	0
123	21	3	5	3	0
123	22	1	3	1	0
123	23	2	5	5	1
123	24	6	2	6	0
123	25	3	4	4	1
123	26	2	3	3	1
123	27	6	1	1	1
123	28	4	5	4	0
123	29	2	4	4	1
123	30	5	6	6	1
123	31	6	2	6	0
123	32	1	3	1	0
123	33	3	4	4	1
123	34	4	2	4	0
123	35	5	4	4	1
123	36	3	5	3	0
123	37	5	6	6	1
123	38	1	5	1	0
123	39	5	2	2	1
123	41	1	2	1	0
123	42	6	3	6	0
123	43	1	6	1	0
123	44	4	1	1	1
123	45	2	3	3	1
124	1	4	5	5	1
124	2	1	6	1	0
124	3	2	3	3	1
124	4	3	1	1	1
124	5	5	6	6	1
124	6	3	5	3	0
124	7	2	4	4	1
124	8	4	1	1	1
124	9	1	2	1	0
124	10	5	1	1	1
124	11	3	6	6	1
124	12	6	2	6	0
124	13	3	4	4	1
124	14	4	6	6	1
124	15	2	5	5	1
124	16	4	6	6	1
124	17	1	4	1	0
124	18	2	3	3	1
124	19	5	2	5	0
124	20	1	6	6	1
124	21	3	4	4	1
124	22	6	2	6	0
124	23	3	6	6	1
124	24	1	3	1	0
124	25	2	1	1	1
124	26	4	2	4	0
124	27	5	1	1	1
124	28	3	5	5	1
124	29	5	6	6	1
124	30	4	5	4	0
124	31	1	6	6	1
124	32	4	1	1	1
124	33	3	5	5	1
124	34	2	3	3	1
124	35	1	2	1	0
124	36	4	5	5	1
124	37	5	1	1	1
124	38	2	5	5	1
124	39	3	6	6	1
124	40	4	3	3	1
124	41	6	2	6	0
124	42	2	4	4	1
124	43	5	6	6	1
124	44	6	4	6	0
124	45	1	3	1	0
125	1	4	5	4	0
125	2	1	3	1	0
125	3	2	6	6	1
125	4	3	5	3	0
125	5	6	3	6	0
125	6	1	2	1	0
125	7	2	5	5	1
125	8	3	4	3	0
125	9	2	3	3	1
125	10	1	4	1	0
125	11	6	1	6	0
125	12	4	6	6	1
125	13	6	5	6	0
125	14	5	1	1	1
125	15	2	4	2	0
125	16	1	2	1	0
125	17	3	4	3	0
125	18	5	1	1	1
125	19	1	4	1	0
125	20	3	1	1	1
125	21	4	5	5	1
125	23	3	2	3	0
125	24	6	1	6	0
125	25	2	5	5	1
125	26	4	6	6	1
125	27	6	3	6	0
125	28	2	6	6	1
125	29	3	5	3	0
125	30	5	6	6	1
125	31	3	2	3	0
125	32	5	3	3	1
125	33	1	4	1	0
125	34	4	2	2	1
125	35	6	1	6	0
125	36	2	5	5	1
125	37	3	1	3	0
125	38	1	5	1	0
125	39	5	6	6	1
125	40	3	4	3	0
125	41	4	6	6	1
125	42	5	4	5	0
125	43	6	3	6	0
125	44	1	2	1	0
125	45	2	6	6	1
126	1	3	4	3	0
126	2	1	6	6	1
126	3	2	5	5	1
126	4	1	3	3	1
126	5	2	4	2	0
126	6	5	6	6	1
126	7	3	5	3	0
126	8	5	4	5	0
126	9	4	1	1	1
126	10	2	6	6	1
126	11	6	3	3	1
126	12	3	2	3	0
126	13	4	6	6	1
126	14	1	2	1	0
126	15	5	1	1	1
126	16	6	3	3	1
126	17	2	4	2	0
126	18	5	1	1	1
126	19	3	4	3	0
126	20	2	6	6	1
126	21	6	1	1	1
126	22	1	3	3	1
126	23	3	2	3	0
126	24	5	4	5	0
126	25	2	5	5	1
126	26	4	6	6	1
126	27	3	5	3	0
126	28	4	1	1	1
126	29	1	2	1	0
126	30	5	6	6	1
126	31	2	4	4	1
126	32	6	2	6	0
126	33	2	5	5	1
126	34	3	4	3	0
126	35	5	6	6	1
126	36	1	2	1	0
126	37	4	1	1	1
126	38	6	4	6	0
126	39	3	6	3	0
126	40	6	1	6	0
126	41	5	4	5	0
126	42	1	3	3	1
126	43	3	5	3	0
126	44	2	3	3	1
126	45	5	1	1	1
127	1	2	5	5	1
127	2	1	4	4	1
127	3	3	6	6	1
127	4	6	5	6	0
127	5	5	4	5	0
127	7	3	1	1	1
127	8	2	6	6	1
127	9	1	2	1	0
127	10	6	1	1	1
127	11	2	4	4	1
127	12	4	6	6	1
127	13	3	5	3	0
127	14	4	3	3	1
127	15	3	2	3	0
127	16	6	5	6	0
127	17	3	2	3	0
127	18	6	1	1	1
127	19	2	5	5	1
127	20	5	4	5	0
127	21	1	2	1	0
127	22	5	1	1	1
127	23	2	6	6	1
127	24	4	2	2	1
127	25	3	5	3	0
127	26	1	3	1	0
127	27	3	4	3	0
127	28	4	6	6	1
127	29	6	3	6	0
127	30	1	4	1	0
127	31	4	3	3	1
127	32	6	4	6	0
127	33	3	2	3	0
127	34	2	4	2	0
127	35	6	1	1	1
127	36	1	2	1	0
127	37	6	5	6	0
127	38	1	3	1	0
127	39	5	1	1	1
127	40	4	5	4	0
127	41	2	6	6	1
127	42	5	2	5	0
127	43	3	5	3	0
127	44	6	3	3	1
127	45	1	4	1	0
128	1	3	6	6	1
128	2	1	4	1	0
128	3	2	5	5	1
128	4	5	1	5	0
128	5	3	5	5	1
128	6	5	6	6	1
128	7	3	4	3	0
128	8	4	2	2	1
128	9	2	3	3	1
128	10	6	2	6	0
128	11	4	5	5	1
128	12	1	3	3	1
128	13	2	1	1	1
128	14	1	6	6	1
128	15	6	4	6	0
128	16	4	1	1	1
128	17	3	6	6	1
128	18	6	2	6	0
128	19	4	6	6	1
128	20	2	3	3	1
128	21	1	2	1	0
128	23	1	6	6	1
128	24	3	4	3	0
128	25	5	3	5	0
128	26	2	5	5	1
128	27	1	3	3	1
128	28	5	6	6	1
128	29	4	5	5	1
128	30	5	1	5	0
128	31	4	5	5	1
128	32	1	6	6	1
128	33	6	5	6	0
128	34	5	3	5	0
128	35	2	5	5	1
128	36	1	2	1	0
128	37	2	4	2	0
128	38	3	2	3	0
128	39	1	3	3	1
128	40	3	4	3	0
128	41	5	1	5	0
128	42	4	6	6	1
128	43	6	2	6	0
128	44	4	1	1	1
128	45	3	6	6	1
129	1	3	5	3	0
129	2	1	6	1	0
129	3	2	4	2	0
129	4	4	6	6	1
129	5	5	4	5	0
129	6	1	5	1	0
129	7	5	2	5	0
129	8	2	6	6	1
129	9	1	4	1	0
129	10	3	1	3	0
129	11	5	6	5	0
129	12	2	3	3	1
129	13	3	6	3	0
129	14	4	3	3	1
129	15	1	2	1	0
129	16	4	3	3	1
129	17	6	4	6	0
129	18	4	5	5	1
129	19	2	6	6	1
129	20	3	1	3	0
129	21	1	4	1	0
129	22	2	3	3	1
129	23	1	6	1	0
129	24	6	5	5	1
129	25	5	3	3	1
129	26	1	2	1	0
129	27	3	6	3	0
129	28	5	2	5	0
129	29	2	4	2	0
129	30	1	5	1	0
129	31	4	1	1	1
129	32	2	4	2	0
129	33	6	2	6	0
129	34	3	6	3	0
129	35	5	2	5	0
129	36	3	1	3	0
129	37	4	3	3	1
129	38	1	2	1	0
129	39	5	3	3	1
129	40	1	5	1	0
129	41	5	6	5	0
129	42	6	4	6	0
129	43	4	5	5	1
129	44	2	3	3	1
129	45	1	6	1	0
130	1	2	4	4	1
130	2	1	3	1	0
130	3	5	6	5	0
130	4	1	2	1	0
130	5	2	3	3	1
130	6	4	5	5	1
130	7	3	4	3	0
130	8	1	6	1	0
130	9	4	1	1	1
130	10	2	6	2	0
130	11	3	5	5	1
130	12	4	6	6	1
130	13	6	3	3	1
130	14	1	5	5	1
130	15	5	2	5	0
130	17	4	1	4	0
130	18	5	4	5	0
130	19	6	3	3	1
130	20	1	5	5	1
130	21	2	4	2	0
130	22	5	2	5	0
130	23	1	6	1	0
130	24	6	2	6	0
130	25	4	6	6	1
130	26	1	3	1	0
130	27	5	6	5	0
130	28	3	4	3	0
130	29	2	3	3	1
130	30	1	2	1	0
130	31	5	4	5	0
130	32	6	2	6	0
130	33	3	6	3	0
130	34	4	3	3	1
130	35	1	4	1	0
130	36	6	1	6	0
130	37	4	6	6	1
130	38	1	2	1	0
130	39	5	1	5	0
130	40	2	4	2	0
130	41	3	5	5	1
130	42	1	3	1	0
130	43	5	2	5	0
130	44	2	3	2	0
130	45	5	6	5	0
131	1	3	6	3	0
131	2	1	2	1	0
131	3	4	5	5	1
131	4	3	4	3	0
131	5	1	6	1	0
131	7	2	6	2	0
131	8	1	4	1	0
131	9	3	1	1	1
131	10	5	6	5	0
131	11	2	5	5	1
131	12	5	3	5	0
131	13	1	5	5	1
131	14	2	4	2	0
131	15	3	2	3	0
131	16	1	5	1	0
131	17	5	2	5	0
131	18	1	6	1	0
131	19	4	5	5	1
131	20	6	4	6	0
131	21	2	6	6	1
131	22	1	4	1	0
131	23	3	6	3	0
131	24	5	3	3	1
131	25	3	2	3	0
131	26	2	1	1	1
131	27	4	2	2	1
131	28	5	6	5	0
131	29	3	4	3	0
131	30	1	3	1	0
131	31	3	4	3	0
131	32	2	1	1	1
131	33	1	4	1	0
131	34	5	2	5	0
131	35	3	5	3	0
131	36	1	3	1	0
131	37	2	6	6	1
131	38	4	2	2	1
131	39	1	6	1	0
131	40	3	2	2	1
131	41	1	5	1	0
131	42	6	4	6	0
131	43	5	6	5	0
131	44	4	5	5	1
131	45	3	6	3	0
132	1	4	6	4	0
132	2	1	2	1	0
132	3	3	5	3	0
132	4	5	6	6	1
132	5	4	5	4	0
132	6	3	4	4	1
132	7	1	5	1	0
132	8	2	4	4	1
132	9	5	2	2	1
132	10	3	6	3	0
132	11	2	3	3	1
132	12	1	6	1	0
132	13	3	1	3	0
132	14	2	6	6	1
132	15	1	4	4	1
132	16	4	2	4	0
132	17	6	4	4	1
132	18	5	2	5	0
132	19	3	1	3	0
132	20	1	4	4	1
132	21	2	6	6	1
132	22	3	2	3	0
132	23	1	6	1	0
132	24	2	1	1	1
132	25	3	4	4	1
132	26	5	3	3	1
132	27	1	5	1	0
132	28	5	4	4	1
132	29	6	5	6	0
132	30	6	3	3	1
132	31	6	3	3	1
132	32	1	6	6	1
132	33	5	2	2	1
132	34	6	4	4	1
132	35	4	3	4	0
132	36	3	5	3	0
132	37	2	1	1	1
132	38	1	5	1	0
132	40	2	6	6	1
132	41	1	4	4	1
132	42	6	5	6	0
132	43	5	4	4	1
132	44	4	2	4	0
132	45	3	1	3	0
133	1	2	5	5	1
133	2	1	4	1	0
133	3	3	6	6	1
133	4	1	3	1	0
133	5	3	4	4	1
133	6	4	2	4	0
133	7	1	6	1	0
133	8	2	1	1	1
133	9	3	5	5	1
133	10	5	6	5	0
133	11	4	5	4	0
133	12	2	3	3	1
133	13	1	5	1	0
133	14	4	6	4	0
133	15	2	6	6	1
133	16	2	6	6	1
133	17	5	2	5	0
133	18	2	3	3	1
133	19	3	1	1	1
133	20	5	3	5	0
133	21	3	6	3	0
133	22	4	3	4	0
133	23	1	5	1	0
133	24	6	1	1	1
133	25	4	5	4	0
133	26	1	4	1	0
133	27	4	2	4	0
133	28	2	1	1	1
133	29	4	6	4	0
133	30	6	5	6	0
133	31	2	3	3	1
133	32	3	5	3	0
133	33	5	1	1	1
133	35	6	3	6	0
133	36	1	6	1	0
133	37	4	3	4	0
133	40	3	1	1	1
133	41	5	2	5	0
133	42	6	5	6	0
133	43	5	4	4	1
133	44	2	1	1	1
133	45	1	4	1	0
134	1	4	6	4	0
134	2	1	5	1	0
134	3	2	3	3	1
134	4	4	5	5	1
134	5	1	3	1	0
134	6	5	6	5	0
134	7	6	2	6	0
134	8	2	1	1	1
134	9	1	4	4	1
134	10	6	1	6	0
134	11	2	5	5	1
134	12	4	2	4	0
134	13	3	5	5	1
134	14	4	3	4	0
134	15	3	6	6	1
134	16	6	2	6	0
134	17	4	3	4	0
134	18	5	4	5	0
134	19	1	5	5	1
134	20	3	1	3	0
134	21	2	3	3	1
134	22	4	2	4	0
134	23	2	1	1	1
134	24	3	5	3	0
134	25	6	1	1	1
134	26	1	4	4	1
134	27	3	6	3	0
134	28	2	5	5	1
134	29	4	6	4	0
134	30	6	5	5	1
134	31	1	4	1	0
134	32	6	2	6	0
134	33	2	5	5	1
134	34	1	2	1	0
134	35	5	4	5	0
134	36	4	2	4	0
134	38	5	6	5	0
134	39	2	3	3	1
134	40	3	4	4	1
134	41	6	3	6	0
134	42	1	5	5	1
134	43	5	3	5	0
134	44	4	6	6	1
134	45	3	1	1	1
135	1	2	6	2	0
135	2	1	4	1	0
135	3	3	5	3	0
135	4	4	3	3	1
135	5	1	6	1	0
135	6	4	5	5	1
135	7	2	3	3	1
135	8	4	2	2	1
135	9	1	3	1	0
135	10	5	6	6	1
135	11	6	4	6	0
135	12	2	5	2	0
135	13	5	1	1	1
135	14	1	2	1	0
135	15	6	3	3	1
135	16	6	3	6	0
135	17	1	2	1	0
135	18	5	6	6	1
135	19	1	3	1	0
135	20	6	1	1	1
135	21	2	3	3	1
135	22	1	4	1	0
135	23	4	5	5	1
135	24	5	2	2	1
135	25	2	4	2	0
135	26	6	2	2	1
135	27	3	5	3	0
135	28	4	3	3	1
135	29	5	1	1	1
135	30	6	4	4	1
135	31	1	6	6	1
135	32	5	2	2	1
135	33	6	5	6	0
135	34	1	4	4	1
135	35	4	2	2	1
135	36	5	1	1	1
135	37	6	4	4	1
135	38	1	2	2	1
135	39	6	3	3	1
135	40	4	5	5	1
135	41	3	4	4	1
135	42	2	3	3	1
135	43	3	5	5	1
135	44	1	3	1	0
135	45	6	2	2	1
136	1	2	4	2	0
136	2	1	6	1	0
136	3	3	5	3	0
136	4	1	2	1	0
136	5	3	6	3	0
136	6	6	4	6	0
136	7	5	6	6	1
136	8	2	3	3	1
136	9	5	2	2	1
136	10	4	5	5	1
136	11	5	1	1	1
136	12	2	6	6	1
136	13	1	4	1	0
136	14	4	3	3	1
136	15	3	1	1	1
136	16	1	4	1	0
136	17	2	6	6	1
136	18	5	1	1	1
136	19	3	6	3	0
136	20	6	1	1	1
136	21	4	6	6	1
136	22	5	2	2	1
136	23	4	5	5	1
136	24	2	3	3	1
136	25	1	2	1	0
136	26	3	5	3	0
136	27	4	3	3	1
136	28	2	4	2	0
136	29	3	1	3	0
136	30	5	6	6	1
136	31	3	5	3	0
136	32	5	4	5	0
136	33	2	6	6	1
136	34	5	2	5	0
136	35	6	5	6	0
136	36	3	6	3	0
136	37	5	1	1	1
136	38	1	2	1	0
136	39	4	3	3	1
136	40	6	1	1	1
136	41	4	6	6	1
136	42	3	1	3	0
136	43	1	4	1	0
136	44	4	2	2	1
136	45	2	3	3	1
137	1	2	4	4	1
137	2	1	6	1	0
137	3	3	5	3	0
137	4	2	3	3	1
137	5	4	6	4	0
137	6	1	2	1	0
137	7	2	6	6	1
137	8	4	5	4	0
137	9	5	1	1	1
137	10	1	3	3	1
137	11	3	4	3	0
137	12	2	5	5	1
137	13	1	4	4	1
137	14	5	6	6	1
137	15	6	3	6	0
137	16	1	2	1	0
137	17	4	5	4	0
137	18	1	3	1	0
137	19	3	5	3	0
137	20	2	6	6	1
137	21	6	4	4	1
137	22	4	1	4	0
137	23	5	6	6	1
137	24	2	3	3	1
137	25	1	6	6	1
137	26	2	4	4	1
137	27	6	3	3	1
137	29	2	5	5	1
137	30	5	1	1	1
137	31	3	5	3	0
137	32	5	1	1	1
137	33	1	2	1	0
137	34	4	1	4	0
137	35	2	5	5	1
137	36	6	3	6	0
137	37	3	4	4	1
137	38	5	6	6	1
137	39	6	1	1	1
137	40	2	4	4	1
137	41	1	3	1	0
137	42	6	4	6	0
137	43	4	5	4	0
137	44	2	6	6	1
137	45	3	2	3	0
138	1	4	5	5	1
138	2	1	3	3	1
138	3	2	6	6	1
138	4	6	1	1	1
138	5	5	6	5	0
138	6	1	4	1	0
138	7	3	5	5	1
138	8	4	6	6	1
138	9	1	2	1	0
138	10	3	6	3	0
138	11	2	3	3	1
138	12	5	2	5	0
138	14	1	5	5	1
138	15	3	4	3	0
138	16	5	2	5	0
138	17	1	3	1	0
138	18	2	6	6	1
138	19	1	2	1	0
138	20	4	5	5	1
138	21	1	4	1	0
138	22	6	1	6	0
138	23	2	4	2	0
138	24	5	6	5	0
138	25	1	5	5	1
138	26	2	3	3	1
138	27	3	5	3	0
138	28	4	3	3	1
138	29	6	4	6	0
138	30	3	6	3	0
138	31	4	3	3	1
138	32	6	4	6	0
138	33	4	2	2	1
138	34	2	5	5	1
138	35	3	2	3	0
138	36	6	3	3	1
138	37	1	6	1	0
138	38	6	2	6	0
138	39	5	6	5	0
138	40	1	3	3	1
138	41	5	1	5	0
138	42	1	2	1	0
138	43	4	1	1	1
138	44	5	4	5	0
138	45	3	5	3	0
139	1	5	6	5	0
139	2	1	2	1	0
139	3	3	4	3	0
139	4	1	3	1	0
139	5	2	6	6	1
139	6	4	2	2	1
139	7	2	3	3	1
139	8	1	4	1	0
139	9	4	5	5	1
139	10	6	4	6	0
139	11	1	5	1	0
139	12	5	3	3	1
139	14	6	3	3	1
139	15	2	5	5	1
139	16	6	3	3	1
139	17	4	2	2	1
139	18	2	6	6	1
139	19	1	2	1	0
139	20	3	4	3	0
139	21	5	3	3	1
139	22	1	4	1	0
139	23	4	6	6	1
139	24	6	5	6	0
139	25	2	3	3	1
139	26	3	1	1	1
139	27	1	5	1	0
139	28	5	2	5	0
139	29	1	6	1	0
139	30	4	5	5	1
139	31	6	4	6	0
139	32	4	2	2	1
139	33	6	5	6	0
139	34	3	4	3	0
139	35	2	6	6	1
139	36	5	3	3	1
139	37	1	5	1	0
139	38	2	1	1	1
139	39	1	4	1	0
139	40	2	3	3	1
139	41	4	5	5	1
139	42	3	1	1	1
139	44	6	3	3	1
139	45	1	6	1	0
140	1	2	5	2	0
140	2	1	4	4	1
140	3	3	6	3	0
140	4	2	4	2	0
140	5	1	6	1	0
140	6	3	5	3	0
140	7	4	6	4	0
140	8	5	4	4	1
140	9	1	3	1	0
140	10	3	4	4	1
140	11	2	6	2	0
140	12	6	5	6	0
140	13	2	3	2	0
140	14	1	2	1	0
140	15	5	1	1	1
140	17	4	2	4	0
140	18	6	4	4	1
140	19	3	6	3	0
140	20	5	1	1	1
140	21	1	6	1	0
140	22	5	4	4	1
140	23	2	6	2	0
140	24	6	5	6	0
140	25	5	2	2	1
140	26	1	3	1	0
140	27	3	5	3	0
140	28	4	3	4	0
140	29	1	2	1	0
140	30	1	4	4	1
140	31	1	4	4	1
140	32	4	2	4	0
140	33	2	1	1	1
140	34	6	2	2	1
140	35	1	6	1	0
140	36	5	4	4	1
140	37	4	6	4	0
140	38	6	5	6	0
140	39	5	3	3	1
140	40	3	6	3	0
140	41	5	2	2	1
140	42	2	3	2	0
140	43	5	1	1	1
140	44	1	3	1	0
141	1	2	4	2	0
141	2	1	3	3	1
141	3	5	6	6	1
141	4	2	3	2	0
141	5	6	2	2	1
141	7	6	1	1	1
141	8	4	5	4	0
141	9	3	4	4	1
141	10	6	3	3	1
141	11	2	5	2	0
141	12	5	3	3	1
141	13	4	6	4	0
141	14	1	2	2	1
141	15	4	1	4	0
141	16	1	6	1	0
141	17	2	1	2	0
141	18	3	2	2	1
141	19	4	1	4	0
141	20	2	5	2	0
141	21	6	3	3	1
141	22	3	4	4	1
141	23	4	2	4	0
141	24	1	3	3	1
141	25	3	5	3	0
141	26	4	6	4	0
141	27	5	4	4	1
141	28	1	5	1	0
141	29	6	2	2	1
141	30	5	6	6	1
141	31	6	1	1	1
141	32	2	6	2	0
141	33	4	1	1	1
141	34	6	4	4	1
141	35	5	6	6	1
141	36	3	5	3	0
141	37	6	3	3	1
141	38	1	5	1	0
141	39	3	2	2	1
141	40	2	1	2	0
141	41	3	4	4	1
141	42	2	5	2	0
141	43	5	4	4	1
141	44	4	2	2	1
141	45	1	3	3	1
142	1	4	5	5	1
142	2	1	2	1	0
142	3	3	6	3	0
142	4	2	5	5	1
142	5	5	1	5	0
142	6	2	3	3	1
142	7	1	6	1	0
142	8	2	4	4	1
142	9	4	3	4	0
142	10	3	5	5	1
142	11	4	6	4	0
142	12	1	4	4	1
142	13	3	1	1	1
142	14	2	6	6	1
142	15	6	5	5	1
142	16	4	6	4	0
142	17	3	1	1	1
142	18	2	6	6	1
142	19	4	2	4	0
142	20	1	4	1	0
142	21	4	5	5	1
142	22	5	6	5	0
142	23	3	5	5	1
142	24	4	3	3	1
142	25	1	2	1	0
142	26	3	6	3	0
142	27	2	5	5	1
142	28	3	2	3	0
142	29	1	6	1	0
142	30	5	1	5	0
142	31	1	3	1	0
142	32	2	6	6	1
142	33	4	2	4	0
142	34	2	5	5	1
142	35	5	1	5	0
142	36	4	5	5	1
142	37	1	2	1	0
142	38	5	6	5	0
142	40	3	6	6	1
142	41	6	4	6	0
142	42	3	5	5	1
142	43	4	3	3	1
142	44	1	6	1	0
142	45	3	2	3	0
143	1	3	6	3	0
143	2	1	5	5	1
143	3	2	4	4	1
143	4	5	2	5	0
143	5	2	6	6	1
143	6	4	5	5	1
143	7	1	6	6	1
143	8	3	1	1	1
143	9	4	6	6	1
143	10	2	3	2	0
143	11	1	2	2	1
143	12	3	4	3	0
143	13	5	3	3	1
143	14	1	4	1	0
143	15	5	6	5	0
143	16	6	4	6	0
143	17	5	6	5	0
143	18	6	1	1	1
143	19	4	5	5	1
143	20	5	2	5	0
143	21	1	5	1	0
143	22	2	4	2	0
143	23	3	2	3	0
143	24	1	3	1	0
143	25	3	5	3	0
143	26	6	3	3	1
143	27	3	4	3	0
143	28	2	6	2	0
143	29	1	4	1	0
143	30	2	1	2	0
143	31	6	3	3	1
143	32	2	4	2	0
143	33	5	2	2	1
143	34	1	3	3	1
143	35	2	6	2	0
143	36	6	5	5	1
143	37	5	3	3	1
143	38	1	4	1	0
143	39	2	1	1	1
143	40	1	6	1	0
143	41	3	2	3	0
143	42	6	4	6	0
143	43	1	5	1	0
143	44	5	4	5	0
143	45	4	3	3	1
144	1	2	3	3	1
144	2	1	4	4	1
144	3	5	6	5	0
144	4	1	5	5	1
144	5	4	6	4	0
144	6	1	2	2	1
144	7	2	4	4	1
144	8	4	3	4	0
144	9	3	6	3	0
144	10	4	5	5	1
144	11	1	6	1	0
144	12	2	5	2	0
144	13	5	3	5	0
144	14	3	1	1	1
