SubjectId,Gender,Age,Ethnicity,VideoWatched,TargetPresent,Start Date,Finish Date,Time elapsed (ms),AgeGroup,LateGroup,Face1.jpeg,Face2.jpeg,Face3.jpeg,Face4.jpeg,Face5.jpeg,Face6.jpeg,LineupNumberID'd2,Face(.jpeg)ID'd,Correct,SaidAbsentorPresent,IDResponse,PreIDConfidence,Confidence,Interacted,MouseMovements,MouseMovements2,Total Interaction Time,MouseGroup,ChildAlone,IncludeFinalSample
e3d9aadb-0217-4de4-8ceb-056fc310d5d1,Female,16,White other,toys,no,05/01/2019,05/01/2019,413496,Late,late-late,1,5,4,3,2,6,6,6,0,present,foil,30,10,Interacted,"=[[6,16,8508],[6,15,8580],[6,14,8610],[6,13,8635],[6,12,8660],[6,11,8685],[6,10,8711],[6,9,8736],[6,8,8761],[6,7,8786],[6,6,8811],[6,5,8835],[6,4,8860],[6,3,8911],[6,2,8935],[6,1,8961],[6,0,8985],[6,1,9610],[6,2,9660],[6,3,9685],[6,4,9736],[6,5,9786],[6,6,9812],[6,7,9836],[6,8,9862],[6,9,10131],[6,10,10211],[6,11,10236],[6,12,10286],[6,13,10312],[6,14,10362],[6,15,10412],[6,16,10537],[6,17,10587],[6,18,10637],[6,19,10662],[6,20,10737],[6,21,10762],[6,22,10787],[6,23,10812],[6,24,10837],[6,25,10862],[6,26,10887],[6,27,10912],[6,28,10937],[5,27,12724],[5,26,12760],[5,25,12785],[5,24,12814],[5,23,12865],[5,22,13643],[5,21,13688],[5,20,13738],[5,19,13892],[5,18,13940],[5,17,13990],[5,16,14015],[5,15,14040],[5,14,14066],[5,13,14090],[5,12,14116],[5,11,14165],[5,10,14216],[5,9,14266],[5,8,14331],[1,9,17124],[1,10,17163],[1,11,17186],[1,12,17218],[1,13,17243],[1,14,17547],[1,15,17567],[2,16,18492],[2,17,18517],[2,18,18542],[2,19,18568],[2,20,18596],[2,21,18619],[2,22,18643],[2,23,18669],[2,24,18718],[2,25,18744],[2,26,18768],[2,27,18794],[2,28,18819],[2,29,18844],[2,30,18869],[2,31,18894],[2,32,18919],[2,33,18944],[3,32,20043],[3,31,20120],[3,30,20170],[3,29,20220],[3,28,20246],[3,27,20271],[3,26,20296],[3,25,20320],[3,24,20345],[3,23,20370],[3,22,20396],[3,21,20421],[3,20,20446],[3,19,20471],[3,18,20495],[3,17,20521],[3,16,20545],[3,15,20570],[3,14,20596],[3,13,20621],[3,12,20647],[3,11,20670],[3,10,20696],[3,9,20721],[3,8,20745],[3,7,20771],[3,6,20796],[2,7,21372],[2,8,21395],[2,9,21421],[2,10,21446],[2,11,21472],[1,12,22476],[4,13,23845],[4,14,23870],[4,15,23895],[4,16,23923],[4,17,23949],[4,18,23974],[4,19,23999],[4,20,24023],[5,19,25522],[5,18,25547],[5,17,25572],[5,16,25599],[5,15,25625],[5,14,25650],[5,13,25675],[5,12,25700],[5,11,25725],[5,10,25774],[5,9,25849],[5,8,25875],[5,7,25900],[5,6,25924],[5,7,26051],[5,8,26075],[5,9,26100],[5,10,26125],[5,11,26150]]",,125854,High,yes,yes
62e6ec45-4792-43cb-80a9-d4791acbd181,Female,13,White British,toys,yes,05/01/2019,05/01/2019,546764,Late,late-late,2,1,6,4,3,5,3,6,1,present,perpetrator,30,20,Interacted,"=[[1,16,6991],[1,15,7098],[1,14,7148],[1,13,7174],[1,12,7198],[1,11,7223],[1,10,7273],[1,9,7299],[1,8,7324],[1,7,7349],[1,6,7373],[1,5,7398],[1,4,7448],[1,3,7474],[1,2,7499],[1,1,7524],[1,0,7548],[1,1,8944],[1,2,8972],[1,3,8996],[1,4,9049],[1,5,9075],[1,6,9100],[1,7,9125],[1,8,9150],[1,9,9174],[1,10,9224],[1,11,9276],[1,12,9325],[1,13,9350],[1,14,9375],[1,15,9400],[1,16,9450],[1,17,9475],[1,18,9500],[1,19,9525],[1,20,9550],[1,21,9576],[1,22,9600],[1,23,9625],[1,24,9650],[1,25,9700],[1,26,9750],[1,25,10525],[1,24,10549],[1,23,10575],[1,22,10601],[1,21,10625],[1,20,10651],[1,19,10676],[1,18,10701],[1,17,10726],[1,16,10750],[1,15,10776],[1,14,10802],[1,13,10825],[1,12,10852],[1,11,10901],[1,12,11201],[1,13,11226],[1,14,11251],[1,15,11367],[1,16,11476],[2,17,13590],[2,18,13640],[2,19,13694],[2,20,13745],[2,21,13795],[2,22,13819],[2,23,13844],[2,24,13869],[2,25,13895],[2,26,13920],[2,27,13944],[2,28,13970],[2,29,13995],[2,30,14045],[2,31,14125],[2,32,14170],[2,33,14195],[2,34,14245],[2,33,15045],[2,32,15069],[2,31,15119],[2,30,15146],[2,29,15205],[2,28,15245],[2,27,15270],[2,26,15296],[2,25,15320],[2,24,15345],[2,23,15370],[2,22,15396],[2,21,15445],[2,20,15472],[2,19,15495],[2,18,15520],[2,17,15546],[2,16,15571],[2,15,15595],[2,14,15646],[2,13,15670],[2,12,15695],[2,11,15721],[2,10,15745],[2,9,15771],[2,8,15821],[2,7,15845],[2,6,15896],[2,5,15921],[2,4,15946],[2,3,15971],[2,2,15996],[2,1,16021],[2,0,16046],[2,1,16945],[2,2,16971],[2,3,16995],[2,4,17020],[2,5,17048],[2,6,17072],[2,7,17097],[2,8,17122],[2,9,17147],[2,10,17172],[2,11,17222],[2,12,17272],[2,13,17297],[2,14,17348],[2,15,17397],[2,16,17550],[3,17,21790],[3,18,21843],[3,19,21901],[3,20,21951],[3,21,22002],[3,22,22026],[3,23,22101],[3,24,22151],[3,25,22178],[3,26,22229],[3,27,22276],[3,28,22366],[3,29,22485],[3,30,22551],[3,31,22601],[3,32,22651],[3,33,22677],[3,34,22765],[3,33,23376],[3,32,23401],[3,31,23427],[3,30,23452],[3,29,23477],[3,28,23502],[3,27,23577],[3,26,23627],[3,25,23653],[3,24,23677],[3,23,23704],[3,22,23728],[3,21,23753],[3,20,23777],[3,19,23803],[3,18,23827],[3,17,23853],[3,16,23878],[3,15,23903],[3,14,23927],[3,13,23953],[3,12,23978],[3,11,24003],[3,10,24028],[3,9,24052],[3,8,24078],[3,7,24102],[3,6,24128],[3,5,24152],[3,4,24177],[3,3,24202],[3,2,24227],[3,1,24374],[3,2,24628],[3,3,24653],[3,4,24703],[3,5,24754],[3,6,24804],[3,7,24828],[3,8,24853],[3,9,24879],[3,10,24928],[3,11,24953],[3,12,25004],[3,13,25056],[3,14,25129],[3,15,25178],[3,16,25229],[3,17,25254],[3,18,25354],[3,19,25404],[5,18,28401],[5,17,28481],[5,16,28531],[5,15,28556],[5,14,28581],[5,13,28631],[5,12,28656],[5,11,28707],[5,10,28731],[5,9,28758],[5,8,28781],[5,7,28831],[5,6,28881],[5,5,28957],[5,6,29306],[5,7,29333],[5,8,29357],[5,9,29381],[5,10,29407],[5,11,29433],[5,12,29457],[5,13,29482],[5,14,29507],[5,15,29533],[5,16,29557],[5,17,29582],[5,18,29633]]",,84063,High,yes,yes
b9aa804a-21c1-4fcc-9062-ddba88e10102,Male,13,White British,chocolate,yes,05/01/2019,05/01/2019,318689,Late,late-late,5,6,3,1,2,4,1,5,0,present,foil,30,20,Interacted,"=[[1,18,8850],[1,19,8866],[1,20,8882],[1,21,8902],[1,22,8919],[1,23,8935],[1,24,8952],[1,25,8968],[1,26,9003],[1,27,9053],[1,28,9085],[1,29,9102],[1,30,9118],[1,31,9135],[1,32,9153],[1,33,9168],[1,34,9185],[1,33,10185],[1,32,10268],[1,31,10286],[1,30,10319],[1,29,10369],[1,28,10420],[1,27,10502],[1,26,10536],[1,25,10553],[1,24,10570],[1,23,10603],[1,22,10636],[1,21,10669],[1,20,10719],[1,19,10753],[1,18,10803],[1,19,11086],[1,20,11102],[1,21,11119],[1,22,11136],[1,23,11153],[1,24,11170],[1,25,11187],[1,26,11203],[1,27,11220],[1,28,11237],[1,29,11253],[1,30,11269],[1,31,11303],[1,32,11370],[1,33,11404],[1,34,11420],[1,33,14405],[1,32,14455],[1,31,14487],[1,30,14505],[1,29,14521],[1,28,14538],[1,27,14555],[1,26,14589],[1,25,14638],[1,24,14672],[1,23,14688],[1,22,14739],[1,21,14789],[1,20,14821],[1,19,15105],[1,18,15254],[1,17,15322],[1,16,15471],[1,15,15505],[1,14,15605],[1,13,15722],[1,12,15789],[1,11,15838],[1,10,15888],[1,9,15989],[1,8,16072],[1,7,16106],[1,6,16172],[1,5,16222],[1,4,16273],[1,3,16405],[1,2,16473],[1,1,16558],[1,0,16622],[1,1,17923],[1,2,17989],[1,3,18056],[1,4,18090],[1,5,18123],[1,6,18173],[1,7,18206],[1,8,18257],[1,9,18290],[1,10,18322],[1,11,18341],[1,12,18374],[1,13,18406],[1,14,18474],[1,15,19023],[1,16,19056],[1,17,19073],[1,18,19090],[1,19,19108],[1,20,19190],[1,21,19242],[1,22,19257],[1,23,19291],[1,24,19325],[1,25,19357],[1,26,19375],[1,27,19408],[1,28,19441],[1,29,19475],[1,30,19508],[1,31,19557],[1,32,19591],[1,33,19625],[1,34,19641],[1,33,21575],[1,32,21626],[1,31,21642],[1,30,21659],[1,29,21693],[1,28,21825],[1,27,21859],[1,26,21893],[1,25,21926],[1,24,21958],[1,23,21993],[1,22,22009],[1,21,22043],[1,20,22059],[1,19,22110],[1,18,22293],[1,17,22742]]",,22742,High,yes,yes
f3e63b76-1f98-46d0-869c-df9467edab2e,Female,13,White British,toys,yes,05/01/2019,05/01/2019,333492,Late,late-late,5,2,1,4,3,6,5,3,0,present,foil,30,20,Interacted,"=[[5,18,5668],[5,19,5687],[5,20,5712],[5,21,5737],[5,22,5774],[5,23,5798],[5,24,5823],[5,25,5872],[5,26,5948],[5,27,5998],[5,28,6023],[5,29,6073],[5,30,6147],[5,31,6292],[5,32,6348],[5,33,6484],[5,34,6548],[5,33,7173],[5,32,7197],[5,31,7222],[5,30,7247],[5,29,7274],[5,28,7299],[5,27,7323],[5,26,7349],[5,25,7375],[5,24,7400],[5,23,7424],[5,22,7449],[5,21,7474],[5,20,7499],[5,19,7524],[5,18,7550],[5,17,7573],[5,16,7599],[5,15,7625],[5,14,7649],[5,13,7674],[5,12,7699],[5,11,7725],[5,10,7749],[5,9,7775],[5,8,7799],[5,7,7824],[5,6,7849],[5,5,7873],[5,4,7899],[5,3,7924],[5,4,11570],[5,5,11596],[5,6,11620],[5,7,11646],[5,8,11678],[5,9,11704],[5,10,11728],[5,11,11802],[5,12,12148],[5,13,12276],[5,14,12363],[5,15,12479],[5,16,12653],[5,17,12704],[5,18,12728],[5,19,12778],[5,18,13436],[5,17,13552],[5,16,13629]]",,13629,Low,yes,yes
7c550e23-0ff1-4a44-a7f1-473fa3b9a0a3,Male,13,White British,chocolate,no,06/01/2019,06/01/2019,336213,Late,late-late,2,6,3,4,5,1,,absent,1,absent,reject,20,10,Interacted,"=[[1,16,980],[1,15,1002],[1,14,1019],[1,13,1037],[1,12,1052],[1,11,1070],[1,10,1087],[1,9,1102],[1,8,1119],[1,7,1137],[1,6,1154],[1,5,1169],[1,4,1186],[1,3,1203],[1,2,1237],[1,1,1254],[1,0,1271],[1,1,1436],[1,2,1454],[1,3,1469],[1,4,1486],[1,5,1520],[1,6,1538],[1,7,1554],[1,8,1570],[1,9,1588],[1,10,1603],[1,11,1621],[1,12,1636],[1,13,1655],[1,14,1671],[1,15,1687],[1,16,1704],[1,17,1721],[1,18,1737],[1,19,1754],[1,20,1772],[1,21,1788],[1,22,1803],[1,23,1821],[1,24,1837],[1,25,1855],[1,26,1871],[1,27,1889],[1,28,1905],[1,29,1921],[1,30,1937],[1,31,1955],[1,32,1972],[1,33,1987],[1,34,2005],[1,33,2205],[1,32,2222],[1,31,2238],[1,30,2256],[1,29,2290],[1,28,2306],[1,27,2324],[1,26,2339],[1,25,2356],[1,24,2372],[1,23,2390],[1,22,2406],[1,21,2441],[1,20,2473],[1,19,2490],[1,18,13867],[1,17,18227],[1,16,18256],[1,15,18274],[1,14,18290],[1,13,18306],[1,12,18323],[1,11,18341],[1,10,18355],[1,9,18373],[1,8,18390],[1,7,18407],[1,6,18423],[1,5,18440],[1,4,18457],[1,3,18474],[1,4,18708],[1,5,18740],[1,6,18758],[1,7,18773],[1,8,18791],[1,9,18843],[1,10,18874],[1,11,18907],[1,12,18941],[1,13,18958],[1,14,18974],[1,15,19124],[1,16,19141],[1,17,19174],[1,18,19275],[1,19,19325],[1,20,19359],[1,21,19392],[1,22,19425],[1,23,19442],[1,24,19492],[1,25,19526],[1,26,19542],[1,27,19576],[1,28,19594],[1,29,19698],[1,30,19743],[1,31,19759],[1,32,19795],[1,33,19826],[1,34,19883],[1,33,20715],[1,32,20744],[1,31,20761],[1,30,20777],[1,29,20794],[1,28,20862],[1,27,20895],[1,26,20912],[1,25,20928],[1,24,20961],[1,23,20978],[1,22,20994],[1,21,21028],[1,20,21062],[1,19,21095],[1,18,21111],[1,17,21129],[1,16,21162],[1,15,21179],[1,14,21195],[1,13,21279],[1,12,21337],[1,11,21395],[1,10,21480],[1,9,21496],[1,8,21529],[1,9,21884],[1,10,22047],[1,11,22298],[1,12,22349],[1,13,22399],[1,14,22483],[1,15,22499],[1,16,22533],[1,17,22709],[1,18,22915],[1,19,23098],[1,18,24266],[1,17,24371],[1,16,24498],[1,15,24610],[1,14,24636],[1,13,24721],[1,12,24755],[1,11,24787],[1,10,24826],[1,9,24904],[1,10,25372],[1,11,25405],[1,12,25442],[1,13,25499],[1,14,25538],[1,15,25682],[1,16,25778],[1,17,25856],[1,18,25915],[1,19,25989],[1,20,26066],[1,21,26189],[1,22,26273],[1,23,26442],[1,24,26668],[1,25,26708],[1,24,27059],[1,23,27091],[1,22,27109],[1,21,27142],[1,20,27159],[1,19,27195],[1,18,27276],[1,17,27309],[1,16,27427],[1,15,28187],[1,14,28210],[1,15,29154],[1,16,29195],[1,17,29229],[1,18,29307],[1,19,29356],[1,20,29380],[1,21,29396],[1,22,29530],[1,21,29914],[1,20,29948],[1,19,29981],[1,18,30081],[1,17,30114],[1,16,30354],[1,15,30442],[1,16,30859],[1,17,30883],[1,18,30899],[1,19,30915],[1,20,30966],[1,19,31139],[1,18,31167],[1,17,31184],[1,16,31200],[1,17,31306],[1,18,31333],[1,19,31351],[1,20,31366],[1,21,31384],[1,20,31483],[1,19,31501],[1,18,31533],[1,17,31552],[1,16,31568],[1,17,32995],[1,18,33021],[1,19,33038],[1,20,33054],[1,21,33071],[1,20,33155],[1,19,33171],[1,18,33188],[1,17,33205],[1,18,33259],[1,19,33288],[1,20,33305],[1,21,33322],[1,20,33389],[1,19,33404],[1,18,33422],[1,17,33439],[1,16,33456],[1,17,33523],[1,18,33555],[1,19,33572],[1,20,33590],[1,19,33673],[1,18,33706],[1,17,33723],[1,16,33739],[1,17,35516],[1,18,35560],[1,19,35576],[1,20,35594],[1,21,35610],[1,22,35842],[1,21,36226],[1,20,36245],[1,19,36261],[1,18,36276],[1,17,36312],[1,16,36329],[1,17,36642],[1,18,36662],[1,19,36678],[1,20,36695],[1,19,36818],[1,18,36846],[1,17,36863],[1,16,36878],[1,15,36896],[1,16,37063],[1,17,37079],[1,18,37095],[1,19,37113],[1,20,37129],[1,21,37210],[1,22,37263],[1,23,37280],[1,24,37296],[1,25,37312],[1,26,37345],[1,27,37363],[1,28,37380],[1,29,37397],[1,30,37413],[1,31,37448],[1,32,37481],[1,33,37496],[1,34,37514],[1,33,37731],[1,32,37748],[1,31,37763],[1,30,37781],[1,29,37798],[1,28,37814],[1,27,37831],[1,26,37883],[1,25,37914],[1,24,37931],[1,23,37947],[1,22,37965],[1,21,37981],[1,20,38032],[1,19,38080],[1,18,38114],[1,17,38148],[1,16,38233],[1,17,39184],[1,18,39234],[1,19,39529],[1,18,40033],[1,17,40162]]",,40162,High,yes,yes
f4b420f7-06d2-4595-a75e-17e3c7ce56ec,Male,16,Black Caribbean,chocolate,yes,06/01/2019,06/01/2019,268952,Late,late-late,2,3,5,1,6,4,5,6,1,present,perpetrator,20,20,Interacted,"=[[4,16,1140],[4,15,1162],[4,14,1178],[4,13,1195],[4,12,1211],[4,11,1228],[4,10,1244],[4,9,1262],[4,8,1277],[4,7,1295],[4,6,1328],[4,5,1345],[4,6,1474],[4,7,1496],[4,8,1513],[4,9,1529],[4,10,1545],[4,11,1564],[4,12,1579],[4,13,1595],[4,14,1612],[4,15,1629],[4,16,1663],[4,17,1680],[4,18,1697],[4,19,1712],[4,20,1730],[4,21,1746],[4,22,1763],[4,23,1779],[4,24,1797],[4,25,1812],[4,26,1830],[4,27,1847],[4,28,1863],[4,29,1879],[4,30,1914],[4,29,2031],[4,28,2047],[4,27,2064],[4,26,2081],[4,25,2097],[4,24,2114],[4,23,2131],[4,22,2147],[4,21,2522],[4,20,2598]]",,2598,Low,yes,yes
a43e5e3d-7871-4625-a028-f2e878255e5f,Male,13,Mixed White &amp; Black Caribbean,chocolate,yes,06/01/2019,06/01/2019,331537,Late,late-late,6,1,4,3,2,5,1,6,1,present,perpetrator,30,40,Interacted,"=[[2,16,7926],[2,15,7944],[2,14,7991],[2,13,8001],[1,14,9639],[1,15,9648],[1,16,9718],[1,17,9725],[1,18,9748],[1,19,9760],[1,20,9777],[1,21,9793],[1,22,9812],[1,23,9828],[1,24,9843],[1,25,9866],[1,26,9881],[1,27,9894],[1,28,9910],[1,29,9928],[1,30,9945],[1,29,11127],[1,28,11142],[1,27,11159],[1,26,11176],[1,25,11193],[1,24,11210],[1,23,11228],[1,22,11243],[1,21,11260],[1,20,11276],[1,19,11293],[1,18,11309],[1,17,11327],[1,16,11342],[1,15,11360],[1,14,12796],[1,13,12827],[1,12,12844],[1,11,12860],[1,10,12876],[1,9,12892],[1,8,12910],[1,7,12926],[1,6,12942],[1,5,12960],[1,4,12976],[1,3,12993],[1,2,13010],[1,1,13026],[1,0,13044]]",,21045,Low,yes,yes
41fd5b37-190f-4300-9ea8-c09ff004bf48,Female,13,White British,toys,no,06/01/2019,06/01/2019,309079,Late,late-late,3,4,6,2,1,5,,absent,1,absent,reject,20,20,Interacted,"=[[1,16,7643],[1,15,7727],[1,14,7777],[1,13,7809],[1,12,7876],[1,11,7910],[1,10,7944],[1,9,7993],[1,8,8044],[1,7,8076],[1,6,8094],[1,5,8127],[1,4,8160],[1,3,8193],[1,2,8226],[1,1,8243],[1,0,8260],[1,1,9693],[1,2,9727],[1,3,9766],[1,4,9816],[1,5,9832],[1,6,9865],[1,7,9900],[1,8,9932],[1,9,9950],[1,10,9982],[1,11,10032],[1,12,10048],[1,13,10149],[1,14,10183],[1,15,10216],[1,16,10249],[1,17,10333],[1,18,10383],[1,19,10432],[1,20,10466],[1,21,10499],[1,22,10515],[1,23,10550],[1,24,10583],[1,25,10600],[1,26,10633],[1,27,10700],[1,28,10749],[1,29,10784],[1,30,10816],[1,29,11400],[1,28,11450],[1,27,11483],[1,26,11517],[1,25,11534],[1,24,11550],[1,23,11567],[1,22,11583],[1,21,11600],[1,20,11616],[1,19,11633],[1,18,11650],[1,17,11667],[1,16,11683],[1,15,11700],[1,14,11718],[1,13,11751],[1,14,12116],[1,15,12168],[1,16,12217],[1,17,12385],[3,16,16886],[3,15,16919],[3,14,16952],[3,13,16986],[3,12,17002],[3,11,17035],[3,10,17070],[3,9,17087],[3,8,17118],[3,7,17152],[3,6,17169],[3,5,17203],[3,4,17236],[3,3,17270],[3,2,17287],[3,1,17303],[3,0,17320],[3,1,18169],[3,2,18204],[3,3,18237],[3,4,18270],[3,5,18304],[3,6,18321],[3,7,18353],[3,8,18369],[3,9,18387],[3,10,18403],[3,11,18420],[3,12,18437],[3,13,18453],[3,14,18470],[3,15,18487],[3,16,18520],[3,17,18537],[3,18,18554],[3,19,18569],[3,20,18587],[3,21,18604],[3,22,18620],[3,23,18637],[3,24,18654],[3,25,18671],[3,26,18687],[3,27,18704],[3,28,18720],[3,29,18753],[3,30,18787],[3,31,18803],[3,32,18837],[3,33,18870],[3,32,19220],[3,31,19253],[3,30,19288],[3,29,19320],[3,28,19336],[3,27,19354],[3,26,19370],[3,25,19388],[3,24,19421],[3,23,19437],[3,22,19470],[3,21,19488],[3,20,19520],[3,19,19621],[3,18,20097],[3,17,20153],[3,16,20193],[3,15,20244],[3,14,20345],[3,15,20794],[3,16,20894],[5,15,24112],[5,14,24129],[5,13,24145],[5,12,24163],[5,11,24180],[5,10,24196],[5,9,24213],[5,8,24229],[5,7,24245],[5,6,24262],[5,5,24296],[5,4,24329],[5,3,24347],[5,2,24379],[5,1,24413],[5,0,24729],[5,1,25279],[5,2,25312],[5,3,25329],[5,4,25347],[5,5,25362],[5,6,25380],[5,7,25396],[5,8,25430],[5,9,25464],[5,10,25497],[5,11,25529],[5,12,25546],[5,13,25563],[5,14,25580],[5,15,25597],[5,16,25613],[5,17,25630],[5,18,25646],[5,19,25663],[5,20,25681],[5,21,25712],[5,22,25763],[5,23,25780],[5,24,25797],[5,25,25831],[5,26,25864],[5,27,25879],[5,28,25913],[5,29,25930],[5,30,25946],[5,31,25980],[5,32,26031],[5,33,26064],[5,32,26381],[5,31,26413],[5,30,26447],[5,29,26480],[5,28,26547],[5,27,26614],[5,26,26663],[5,25,26713],[5,24,26813],[5,23,26865],[5,22,27131],[5,21,27465],[5,20,27513],[5,21,27697],[5,22,27798],[5,23,27831],[5,24,27865],[5,25,27897],[5,26,27914],[5,27,27931],[5,28,27964],[5,29,28032],[5,30,28081],[5,29,28548],[5,28,28598],[5,27,28632],[5,26,28697],[5,25,28731],[5,24,28781],[5,23,28815],[5,22,28848],[5,21,28897]]",,62176,High,yes,yes
854f8b1e-8aae-4ac6-88ba-a941565113c6,Female,13,White British,toys,no,06/01/2019,06/01/2019,293236,Late,late-late,4,5,1,6,2,3,,absent,1,absent,reject,30,30,Interacted,"=[[1,16,7382],[1,15,7416],[1,14,7433],[1,13,7448],[1,12,7466],[1,11,7482],[1,10,7499],[1,9,7583],[1,8,7666],[1,7,7716],[1,6,7749],[1,5,7766],[1,4,7782],[1,3,7816],[1,2,7882],[1,1,7950],[1,0,7999],[1,1,8687],[1,2,8766],[1,3,8816],[1,4,8850],[1,5,8883],[1,6,8917],[1,7,8950],[1,8,8983],[1,9,9016],[1,10,9032],[1,11,9066],[1,12,9083],[1,13,9116],[1,14,9133],[1,15,9166],[1,16,9182],[1,17,9216],[1,18,9250],[1,19,9284],[1,20,9300],[1,21,9317],[1,22,9350],[1,23,9366],[1,24,9400],[1,25,9450],[1,26,9467],[1,27,9483],[1,28,9500],[1,29,9533],[1,30,9583],[1,31,9651],[1,32,9684],[1,33,9718],[1,34,9750],[1,33,10784],[1,32,10884],[1,31,10979],[1,30,11029],[1,29,11078],[1,28,11111],[1,27,11144],[1,26,11178],[1,25,11212],[1,24,11245],[1,23,11262],[1,22,11294],[1,21,11328],[1,20,11362],[1,19,11395],[1,18,11413],[1,17,11428],[1,16,11462],[1,15,11495],[1,14,11512],[1,13,11578],[1,12,11629],[1,11,11662],[1,10,11695],[1,9,11711],[1,8,11745],[1,7,11762],[1,6,11795],[1,5,11828],[1,4,11863],[1,3,11878],[1,2,11912],[1,1,11928],[1,0,11962]]",,11962,Low,yes,yes
07c452a8-2de2-4e49-b718-99a24c065603,Female,13,White British,chocolate,no,12/01/2019,12/01/2019,305967,Late,late-late,1,5,4,6,2,3,3,4,0,present,foil,30,20,Interacted,"=[[3,16,7432],[3,15,7581],[3,14,7598],[3,13,7648],[3,12,7680],[3,11,7765],[3,10,7797],[3,9,7815],[3,8,7831],[3,7,7848],[3,6,7864],[3,5,7881],[3,4,7898],[3,3,7914],[3,2,7931],[3,1,7947],[3,0,8198],[3,1,10259],[3,0,11449]]",,11449,Low,yes,yes
33ff7f71-6aba-4589-bc98-398c373ad220,Male,13,White British,toys,yes,13/01/2019,13/01/2019,306085,Late,late-late,1,6,4,2,3,5,2,6,1,present,perpetrator,20,30,Interacted,"=[[1,16,4125],[1,15,4167],[1,14,4183],[1,13,4200],[1,12,4216],[1,11,4233],[1,10,4251],[1,9,4267],[1,8,4284],[1,7,4318],[1,6,4333],[1,5,4366],[1,4,4401],[1,3,4417],[1,2,4434],[1,1,4450],[1,0,4466],[1,1,4885],[1,2,4918],[1,3,4936],[1,4,4953],[1,5,4968],[1,6,5002],[1,7,5018],[1,8,5035],[1,9,5052],[1,10,5070],[1,11,5085],[1,12,5103],[1,13,5119],[1,14,5135],[1,15,5151],[1,16,5168],[1,17,5186],[1,18,5203],[1,19,5219],[1,20,5235],[1,21,5252],[1,22,5269],[1,23,5304],[1,24,5337],[1,25,5355],[1,26,5370],[1,27,5386],[1,28,5403],[1,29,5419],[1,30,5435],[1,31,5453],[1,32,5545],[1,33,5570],[1,34,5604],[1,33,6087],[1,32,6189],[1,31,6297],[1,30,6322],[1,29,6338],[1,28,6354],[1,27,6372],[1,26,6387],[1,25,6405],[1,24,6421],[1,23,6437],[1,22,6453],[1,21,6471],[1,20,6506],[1,19,6555],[1,18,6571],[1,17,6588],[1,16,6623],[1,15,6639],[1,14,6705],[1,13,6755],[1,12,6790],[1,11,6872],[1,10,6921],[1,9,6955],[1,8,6972],[1,7,7040],[1,6,7123],[1,7,7952],[1,8,8024],[1,9,8106],[1,10,8256],[1,11,8344],[1,12,8442],[1,13,8526],[1,14,8584],[1,15,8661],[1,16,8738],[1,17,8776],[1,18,8792],[1,19,8825],[1,20,8929],[1,19,9288],[1,18,9326],[1,17,9344],[1,16,9443],[1,15,9498],[1,14,9681],[1,13,9728],[1,12,9762],[1,11,9796],[1,10,9829],[1,9,9863],[1,8,9878],[1,9,10162],[1,10,10196],[1,11,10229],[1,12,10262],[1,13,10296],[1,14,10330],[1,15,10363],[1,16,10577],[1,17,10737],[1,18,10831],[1,19,10847],[1,20,10920],[1,19,11297],[1,18,11384],[1,17,11481],[1,16,11656],[1,15,11705],[1,14,11899],[1,15,12497],[1,16,12551],[1,17,12752],[1,18,12985],[1,17,13648],[1,16,13872]]",,13872,Low,yes,yes
