ParticipantId,ExperimentId,TrialNumber,time_allfaces_trial,above_median_trial
fcb93092-ca45-4a7c-b620-1eb726c5c6e6,104,2,22600,FALSE
fcb93092-ca45-4a7c-b620-1eb726c5c6e6,104,3,17609,FALSE
fcb93092-ca45-4a7c-b620-1eb726c5c6e6,104,4,24162,FALSE
fcb93092-ca45-4a7c-b620-1eb726c5c6e6,104,5,23666,FALSE
fcb93092-ca45-4a7c-b620-1eb726c5c6e6,104,6,23059,FALSE
fcb93092-ca45-4a7c-b620-1eb726c5c6e6,104,7,30650,TRUE
fcb93092-ca45-4a7c-b620-1eb726c5c6e6,104,8,19297,FALSE
150dea3d-165d-4997-bf22-f95699848157,107,1,25978,TRUE
150dea3d-165d-4997-bf22-f95699848157,107,2,28431,TRUE
150dea3d-165d-4997-bf22-f95699848157,107,3,27995,TRUE
150dea3d-165d-4997-bf22-f95699848157,107,4,26371,TRUE
150dea3d-165d-4997-bf22-f95699848157,107,5,25134,FALSE
150dea3d-165d-4997-bf22-f95699848157,107,6,26681,TRUE
150dea3d-165d-4997-bf22-f95699848157,107,7,37603,TRUE
150dea3d-165d-4997-bf22-f95699848157,107,8,24298,FALSE
616bf309-cab7-47d7-8c86-9bca00411c22,109,1,72932,TRUE
616bf309-cab7-47d7-8c86-9bca00411c22,109,2,38053,TRUE
616bf309-cab7-47d7-8c86-9bca00411c22,109,3,39801,TRUE
616bf309-cab7-47d7-8c86-9bca00411c22,109,4,36060,TRUE
616bf309-cab7-47d7-8c86-9bca00411c22,109,5,27361,TRUE
616bf309-cab7-47d7-8c86-9bca00411c22,109,6,28206,TRUE
616bf309-cab7-47d7-8c86-9bca00411c22,109,7,31944,TRUE
616bf309-cab7-47d7-8c86-9bca00411c22,109,8,45490,TRUE
7db78a3c-08c5-4266-9b5b-fcfd1a275cfa,111,1,43990,TRUE
7db78a3c-08c5-4266-9b5b-fcfd1a275cfa,111,2,22651,FALSE
7db78a3c-08c5-4266-9b5b-fcfd1a275cfa,111,3,21044,FALSE
7db78a3c-08c5-4266-9b5b-fcfd1a275cfa,111,4,23068,FALSE
7db78a3c-08c5-4266-9b5b-fcfd1a275cfa,111,5,28554,TRUE
7db78a3c-08c5-4266-9b5b-fcfd1a275cfa,111,6,23564,FALSE
7db78a3c-08c5-4266-9b5b-fcfd1a275cfa,111,7,25414,TRUE
7db78a3c-08c5-4266-9b5b-fcfd1a275cfa,111,8,27914,TRUE
0e1f63f5-654d-42c6-aa28-78eede66619c,113,1,25811,TRUE
0e1f63f5-654d-42c6-aa28-78eede66619c,113,2,25965,TRUE
0e1f63f5-654d-42c6-aa28-78eede66619c,113,3,20004,FALSE
0e1f63f5-654d-42c6-aa28-78eede66619c,113,4,20528,FALSE
0e1f63f5-654d-42c6-aa28-78eede66619c,113,5,20369,FALSE
0e1f63f5-654d-42c6-aa28-78eede66619c,113,6,22010,FALSE
0e1f63f5-654d-42c6-aa28-78eede66619c,113,7,40139,TRUE
0e1f63f5-654d-42c6-aa28-78eede66619c,113,8,26921,TRUE
a7bf5393-a882-4b56-a1a9-bc641ed01ce5,115,1,22664,FALSE
a7bf5393-a882-4b56-a1a9-bc641ed01ce5,115,2,22886,FALSE
a7bf5393-a882-4b56-a1a9-bc641ed01ce5,115,3,28997,TRUE
a7bf5393-a882-4b56-a1a9-bc641ed01ce5,115,4,24802,FALSE
a7bf5393-a882-4b56-a1a9-bc641ed01ce5,115,5,27074,TRUE
a7bf5393-a882-4b56-a1a9-bc641ed01ce5,115,6,23259,FALSE
a7bf5393-a882-4b56-a1a9-bc641ed01ce5,115,7,25785,TRUE
a7bf5393-a882-4b56-a1a9-bc641ed01ce5,115,8,33396,TRUE
125e3c94-dd77-4dbd-9a5f-04af37cace34,116,1,35992,TRUE
125e3c94-dd77-4dbd-9a5f-04af37cace34,116,2,34899,TRUE
125e3c94-dd77-4dbd-9a5f-04af37cace34,116,3,29724,TRUE
125e3c94-dd77-4dbd-9a5f-04af37cace34,116,4,23860,FALSE
125e3c94-dd77-4dbd-9a5f-04af37cace34,116,5,25092,FALSE
125e3c94-dd77-4dbd-9a5f-04af37cace34,116,6,28603,TRUE
125e3c94-dd77-4dbd-9a5f-04af37cace34,116,7,46857,TRUE
125e3c94-dd77-4dbd-9a5f-04af37cace34,116,8,27867,TRUE
bcca3bcf-9cc9-4b8b-b676-7340618043bc,118,1,30490,TRUE
bcca3bcf-9cc9-4b8b-b676-7340618043bc,118,2,25281,TRUE
bcca3bcf-9cc9-4b8b-b676-7340618043bc,118,3,27980,TRUE
bcca3bcf-9cc9-4b8b-b676-7340618043bc,118,4,28689,TRUE
bcca3bcf-9cc9-4b8b-b676-7340618043bc,118,5,27771,TRUE
bcca3bcf-9cc9-4b8b-b676-7340618043bc,118,6,27938,TRUE
bcca3bcf-9cc9-4b8b-b676-7340618043bc,118,7,29480,TRUE
bcca3bcf-9cc9-4b8b-b676-7340618043bc,118,8,26479,TRUE
29f5ebd7-aca5-4723-b939-04a81aa1adee,120,1,36543,TRUE
29f5ebd7-aca5-4723-b939-04a81aa1adee,120,2,21732,FALSE
29f5ebd7-aca5-4723-b939-04a81aa1adee,120,3,23667,FALSE
29f5ebd7-aca5-4723-b939-04a81aa1adee,120,4,25704,TRUE
29f5ebd7-aca5-4723-b939-04a81aa1adee,120,5,26339,TRUE
29f5ebd7-aca5-4723-b939-04a81aa1adee,120,6,23606,FALSE
29f5ebd7-aca5-4723-b939-04a81aa1adee,120,7,24225,FALSE
29f5ebd7-aca5-4723-b939-04a81aa1adee,120,8,28263,TRUE
a0e956fb-2cd4-4b07-8668-0128625d199d,123,1,38209,TRUE
a0e956fb-2cd4-4b07-8668-0128625d199d,123,2,24957,FALSE
a0e956fb-2cd4-4b07-8668-0128625d199d,123,3,25536,TRUE
a0e956fb-2cd4-4b07-8668-0128625d199d,123,4,26035,TRUE
a0e956fb-2cd4-4b07-8668-0128625d199d,123,5,25168,FALSE
a0e956fb-2cd4-4b07-8668-0128625d199d,123,6,32052,TRUE
a0e956fb-2cd4-4b07-8668-0128625d199d,123,7,26617,TRUE
a0e956fb-2cd4-4b07-8668-0128625d199d,123,8,23966,FALSE
fc090cef-fa2b-4209-a930-6841569fa527,125,1,23362,FALSE
fc090cef-fa2b-4209-a930-6841569fa527,125,2,20453,FALSE
fc090cef-fa2b-4209-a930-6841569fa527,125,3,20662,FALSE
fc090cef-fa2b-4209-a930-6841569fa527,125,4,19630,FALSE
fc090cef-fa2b-4209-a930-6841569fa527,125,5,44048,TRUE
fc090cef-fa2b-4209-a930-6841569fa527,125,6,36332,TRUE
fc090cef-fa2b-4209-a930-6841569fa527,125,7,26420,TRUE
fc090cef-fa2b-4209-a930-6841569fa527,125,8,23556,FALSE
fd6df44a-b58c-4832-a1b3-327073ade1ad,127,1,41112,TRUE
fd6df44a-b58c-4832-a1b3-327073ade1ad,127,2,31006,TRUE
fd6df44a-b58c-4832-a1b3-327073ade1ad,127,3,16677,FALSE
fd6df44a-b58c-4832-a1b3-327073ade1ad,127,4,21430,FALSE
fd6df44a-b58c-4832-a1b3-327073ade1ad,127,5,21030,FALSE
fd6df44a-b58c-4832-a1b3-327073ade1ad,127,6,20463,FALSE
fd6df44a-b58c-4832-a1b3-327073ade1ad,127,7,22580,FALSE
fd6df44a-b58c-4832-a1b3-327073ade1ad,127,8,25021,FALSE
1ecf6d3b-c05e-444e-9b19-0718f93ade64,129,1,36387,TRUE
1ecf6d3b-c05e-444e-9b19-0718f93ade64,129,2,27614,TRUE
1ecf6d3b-c05e-444e-9b19-0718f93ade64,129,3,24013,FALSE
1ecf6d3b-c05e-444e-9b19-0718f93ade64,129,4,25180,FALSE
1ecf6d3b-c05e-444e-9b19-0718f93ade64,129,5,29196,TRUE
1ecf6d3b-c05e-444e-9b19-0718f93ade64,129,6,24315,FALSE
1ecf6d3b-c05e-444e-9b19-0718f93ade64,129,7,25421,TRUE
1ecf6d3b-c05e-444e-9b19-0718f93ade64,129,8,27288,TRUE
27c5608e-5446-4ba5-8bdd-b2ff111a0d2b,131,1,48143,TRUE
27c5608e-5446-4ba5-8bdd-b2ff111a0d2b,131,2,41203,TRUE
27c5608e-5446-4ba5-8bdd-b2ff111a0d2b,131,3,23260,FALSE
27c5608e-5446-4ba5-8bdd-b2ff111a0d2b,131,4,34014,TRUE
27c5608e-5446-4ba5-8bdd-b2ff111a0d2b,131,5,32277,TRUE
27c5608e-5446-4ba5-8bdd-b2ff111a0d2b,131,6,26848,TRUE
27c5608e-5446-4ba5-8bdd-b2ff111a0d2b,131,7,31520,TRUE
27c5608e-5446-4ba5-8bdd-b2ff111a0d2b,131,8,31928,TRUE
a3f00df7-74be-433f-8789-9f32dbacbb19,133,1,32234,TRUE
a3f00df7-74be-433f-8789-9f32dbacbb19,133,2,18333,FALSE
a3f00df7-74be-433f-8789-9f32dbacbb19,133,3,21844,FALSE
a3f00df7-74be-433f-8789-9f32dbacbb19,133,4,18068,FALSE
a3f00df7-74be-433f-8789-9f32dbacbb19,133,5,15897,FALSE
a3f00df7-74be-433f-8789-9f32dbacbb19,133,6,18557,FALSE
a3f00df7-74be-433f-8789-9f32dbacbb19,133,7,14306,FALSE
a3f00df7-74be-433f-8789-9f32dbacbb19,133,8,16089,FALSE
ac67c184-14de-437e-b402-f80f927ebe16,135,1,40185,TRUE
ac67c184-14de-437e-b402-f80f927ebe16,135,2,31685,TRUE
ac67c184-14de-437e-b402-f80f927ebe16,135,3,27734,TRUE
ac67c184-14de-437e-b402-f80f927ebe16,135,4,32682,TRUE
ac67c184-14de-437e-b402-f80f927ebe16,135,5,25106,FALSE
ac67c184-14de-437e-b402-f80f927ebe16,135,6,24417,FALSE
ac67c184-14de-437e-b402-f80f927ebe16,135,7,23014,FALSE
ac67c184-14de-437e-b402-f80f927ebe16,135,8,23969,FALSE
debb9fa7-9065-45c5-9b11-e5932a9d822c,137,1,25999,TRUE
debb9fa7-9065-45c5-9b11-e5932a9d822c,137,2,36732,TRUE
debb9fa7-9065-45c5-9b11-e5932a9d822c,137,3,29056,TRUE
debb9fa7-9065-45c5-9b11-e5932a9d822c,137,4,23582,FALSE
debb9fa7-9065-45c5-9b11-e5932a9d822c,137,5,18568,FALSE
debb9fa7-9065-45c5-9b11-e5932a9d822c,137,6,16668,FALSE
debb9fa7-9065-45c5-9b11-e5932a9d822c,137,7,23276,FALSE
debb9fa7-9065-45c5-9b11-e5932a9d822c,137,8,20697,FALSE
35efa54e-9589-44d1-bf44-2cbe2eb40e0a,139,1,52605,TRUE
35efa54e-9589-44d1-bf44-2cbe2eb40e0a,139,2,25111,FALSE
35efa54e-9589-44d1-bf44-2cbe2eb40e0a,139,3,25411,TRUE
35efa54e-9589-44d1-bf44-2cbe2eb40e0a,139,4,31536,TRUE
35efa54e-9589-44d1-bf44-2cbe2eb40e0a,139,5,28334,TRUE
35efa54e-9589-44d1-bf44-2cbe2eb40e0a,139,6,25505,TRUE
35efa54e-9589-44d1-bf44-2cbe2eb40e0a,139,7,29062,TRUE
35efa54e-9589-44d1-bf44-2cbe2eb40e0a,139,8,28387,TRUE
359406b6-88a0-4505-a471-84b4d4c6e56f,142,1,47165,TRUE
359406b6-88a0-4505-a471-84b4d4c6e56f,142,2,22173,FALSE
359406b6-88a0-4505-a471-84b4d4c6e56f,142,3,16025,FALSE
359406b6-88a0-4505-a471-84b4d4c6e56f,142,4,18038,FALSE
359406b6-88a0-4505-a471-84b4d4c6e56f,142,5,18460,FALSE
359406b6-88a0-4505-a471-84b4d4c6e56f,142,6,20460,FALSE
359406b6-88a0-4505-a471-84b4d4c6e56f,142,7,13939,FALSE
359406b6-88a0-4505-a471-84b4d4c6e56f,142,8,20703,FALSE
8b405cc0-eaff-49c3-a1e8-56b53deb5dc6,144,1,33141,TRUE
8b405cc0-eaff-49c3-a1e8-56b53deb5dc6,144,2,30619,TRUE
8b405cc0-eaff-49c3-a1e8-56b53deb5dc6,144,3,24175,FALSE
8b405cc0-eaff-49c3-a1e8-56b53deb5dc6,144,4,19266,FALSE
8b405cc0-eaff-49c3-a1e8-56b53deb5dc6,144,5,20577,FALSE
8b405cc0-eaff-49c3-a1e8-56b53deb5dc6,144,6,15896,FALSE
8b405cc0-eaff-49c3-a1e8-56b53deb5dc6,144,7,17369,FALSE
8b405cc0-eaff-49c3-a1e8-56b53deb5dc6,144,8,16764,FALSE
aeed8e73-b437-467d-8cf9-b6abb64c43c3,147,1,34674,TRUE
aeed8e73-b437-467d-8cf9-b6abb64c43c3,147,2,26582,TRUE
aeed8e73-b437-467d-8cf9-b6abb64c43c3,147,3,32708,TRUE
aeed8e73-b437-467d-8cf9-b6abb64c43c3,147,4,25758,TRUE
aeed8e73-b437-467d-8cf9-b6abb64c43c3,147,5,26663,TRUE
aeed8e73-b437-467d-8cf9-b6abb64c43c3,147,6,35776,TRUE
aeed8e73-b437-467d-8cf9-b6abb64c43c3,147,7,31619,TRUE
aeed8e73-b437-467d-8cf9-b6abb64c43c3,147,8,21755,FALSE
51174009-872f-400a-81b9-973b763c5287,149,1,98042,TRUE
51174009-872f-400a-81b9-973b763c5287,149,2,24746,FALSE
51174009-872f-400a-81b9-973b763c5287,149,3,19937,FALSE
51174009-872f-400a-81b9-973b763c5287,149,4,27816,TRUE
51174009-872f-400a-81b9-973b763c5287,149,5,24514,FALSE
51174009-872f-400a-81b9-973b763c5287,149,6,26147,TRUE
51174009-872f-400a-81b9-973b763c5287,149,7,26123,TRUE
51174009-872f-400a-81b9-973b763c5287,149,8,34598,TRUE
598caa4a-a9b9-4cd5-ae6d-e9e8822f60fd,151,1,29248,TRUE
598caa4a-a9b9-4cd5-ae6d-e9e8822f60fd,151,2,48542,TRUE
598caa4a-a9b9-4cd5-ae6d-e9e8822f60fd,151,3,32388,TRUE
598caa4a-a9b9-4cd5-ae6d-e9e8822f60fd,151,4,29313,TRUE
598caa4a-a9b9-4cd5-ae6d-e9e8822f60fd,151,5,27203,TRUE
598caa4a-a9b9-4cd5-ae6d-e9e8822f60fd,151,6,21233,FALSE
598caa4a-a9b9-4cd5-ae6d-e9e8822f60fd,151,7,30766,TRUE
598caa4a-a9b9-4cd5-ae6d-e9e8822f60fd,151,8,24712,FALSE
e166e897-0a0e-40f2-a90d-b238e00e2ff3,153,1,28566,TRUE
e166e897-0a0e-40f2-a90d-b238e00e2ff3,153,2,24945,FALSE
e166e897-0a0e-40f2-a90d-b238e00e2ff3,153,3,20951,FALSE
e166e897-0a0e-40f2-a90d-b238e00e2ff3,153,4,25439,TRUE
e166e897-0a0e-40f2-a90d-b238e00e2ff3,153,5,19789,FALSE
e166e897-0a0e-40f2-a90d-b238e00e2ff3,153,6,20558,FALSE
e166e897-0a0e-40f2-a90d-b238e00e2ff3,153,7,23453,FALSE
e166e897-0a0e-40f2-a90d-b238e00e2ff3,153,8,27579,TRUE
dd0e1423-c4cc-471e-878d-0ae17eb1364b,154,1,37535,TRUE
dd0e1423-c4cc-471e-878d-0ae17eb1364b,154,2,31641,TRUE
dd0e1423-c4cc-471e-878d-0ae17eb1364b,154,3,29925,TRUE
dd0e1423-c4cc-471e-878d-0ae17eb1364b,154,4,27070,TRUE
dd0e1423-c4cc-471e-878d-0ae17eb1364b,154,5,31646,TRUE
dd0e1423-c4cc-471e-878d-0ae17eb1364b,154,6,30841,TRUE
dd0e1423-c4cc-471e-878d-0ae17eb1364b,154,7,30612,TRUE
dd0e1423-c4cc-471e-878d-0ae17eb1364b,154,8,29044,TRUE
53b6bf04-f205-4137-a846-ff0a93e101c7,156,1,21584,FALSE
53b6bf04-f205-4137-a846-ff0a93e101c7,156,2,25401,TRUE
53b6bf04-f205-4137-a846-ff0a93e101c7,156,3,27861,TRUE
53b6bf04-f205-4137-a846-ff0a93e101c7,156,4,42638,TRUE
53b6bf04-f205-4137-a846-ff0a93e101c7,156,5,20608,FALSE
53b6bf04-f205-4137-a846-ff0a93e101c7,156,6,21939,FALSE
53b6bf04-f205-4137-a846-ff0a93e101c7,156,7,19784,FALSE
53b6bf04-f205-4137-a846-ff0a93e101c7,156,8,25234,TRUE
f4df7902-4f4e-4494-889b-8c6ef5fb05db,160,1,37200,TRUE
f4df7902-4f4e-4494-889b-8c6ef5fb05db,160,2,22784,FALSE
f4df7902-4f4e-4494-889b-8c6ef5fb05db,160,3,18365,FALSE
f4df7902-4f4e-4494-889b-8c6ef5fb05db,160,4,16151,FALSE
f4df7902-4f4e-4494-889b-8c6ef5fb05db,160,5,19743,FALSE
f4df7902-4f4e-4494-889b-8c6ef5fb05db,160,6,30632,TRUE
f4df7902-4f4e-4494-889b-8c6ef5fb05db,160,7,16493,FALSE
f4df7902-4f4e-4494-889b-8c6ef5fb05db,160,8,21408,FALSE
52f3ff22-a659-4409-87ff-a9fd28304cf8,175,1,16451,FALSE
52f3ff22-a659-4409-87ff-a9fd28304cf8,175,2,24676,FALSE
52f3ff22-a659-4409-87ff-a9fd28304cf8,175,3,33848,TRUE
52f3ff22-a659-4409-87ff-a9fd28304cf8,175,4,29613,TRUE
52f3ff22-a659-4409-87ff-a9fd28304cf8,175,5,20979,FALSE
52f3ff22-a659-4409-87ff-a9fd28304cf8,175,6,23334,FALSE
52f3ff22-a659-4409-87ff-a9fd28304cf8,175,7,26414,TRUE
